id,status_code,status_detail,partial_completion,is_escalating,new_eta,original_eta,actual_receive_date,service_type
1735,2.0,,0.0,,2017-04-28 10:04:00.000,2017-05-03 10:04:00.000,2017-05-26 10:48:00.000,1.0
253,1.0,,0.0,False,2017-05-30 17:43:00.000,2017-05-28 17:43:00.000,2017-04-30 19:33:00.000,1.0
1967,1.0,,0.0,False,2017-05-13 06:02:00.000,2017-05-08 06:02:00.000,2017-05-09 03:03:00.000,1.0
1580,1.0,,0.0,False,2017-04-23 12:51:00.000,2017-04-22 12:51:00.000,2017-05-12 02:50:00.000,1.0
2165,2.0,,0.0,,2017-04-17 04:05:00.000,2017-04-20 04:05:00.000,2017-05-21 05:58:00.000,1.0
667,2.0,,0.0,,2017-05-30 15:18:00.000,2017-06-07 15:18:00.000,2017-05-08 11:06:00.000,1.0
1678,1.0,,0.0,False,2017-05-21 02:52:00.000,2017-05-04 02:52:00.000,2017-05-16 13:00:00.000,1.0
2354,2.0,,0.0,,2017-04-20 12:16:00.000,2017-04-20 12:16:00.000,2017-04-26 09:11:00.000,1.0
2599,1.0,,0.0,True,2017-05-23 04:19:00.000,2017-05-16 04:19:00.000,2017-05-22 19:08:00.000,1.0
1,2.0,,0.0,,2017-05-10 19:07:00.000,2017-05-19 19:07:00.000,2017-04-24 13:38:00.000,1.0
1178,1.0,,0.0,False,2017-04-27 04:40:00.000,2017-04-26 04:40:00.000,2017-04-25 06:05:00.000,1.0
2341,1.0,,0.0,,2017-05-02 04:57:00.000,2017-04-26 04:57:00.000,2017-05-03 23:14:00.000,1.0
967,1.0,,0.0,True,2017-05-19 04:20:00.000,2017-05-16 04:20:00.000,2017-05-23 16:40:00.000,1.0
318,0.0,7.0,0.0,False,2017-04-20 09:45:00.000,2017-03-25 09:45:00.000,2017-04-29 10:02:00.000,1.0
141,1.0,,0.0,False,2017-05-17 02:50:00.000,2017-05-16 02:50:00.000,2017-04-26 12:03:00.000,1.0
1486,2.0,,0.0,,2017-04-23 13:56:00.000,2017-04-24 13:56:00.000,2017-04-27 08:15:00.000,1.0
1156,2.0,,0.0,,2017-05-10 04:34:00.000,2017-05-15 04:34:00.000,2017-05-07 04:16:00.000,1.0
2015,1.0,,0.0,False,2017-05-27 20:33:00.000,2017-05-24 20:33:00.000,2017-06-01 20:34:00.000,1.0
161,1.0,,0.0,False,2017-05-20 22:45:00.000,2017-05-14 22:45:00.000,2017-05-17 09:24:00.000,1.0
1372,2.0,,0.0,,2017-05-18 13:51:00.000,2017-05-18 13:51:00.000,2017-05-11 03:25:00.000,1.0
1793,2.0,,0.0,,2017-04-29 09:28:00.000,2017-05-11 09:28:00.000,2017-05-06 22:54:00.000,1.0
824,1.0,,0.0,False,2017-04-22 20:11:00.000,2017-04-21 20:11:00.000,2017-05-11 18:57:00.000,1.0
1519,2.0,,0.0,,2017-04-26 03:02:00.000,2017-04-26 03:02:00.000,2017-05-14 06:25:00.000,1.0
499,1.0,,0.0,False,2017-05-14 23:35:00.000,2017-05-08 23:35:00.000,2017-05-31 01:55:00.000,1.0
1564,0.0,7.0,0.0,False,2017-05-13 06:34:00.000,2017-05-03 06:34:00.000,2017-05-18 05:34:00.000,1.0
917,2.0,,0.0,,2017-04-24 08:27:00.000,2017-04-29 08:27:00.000,2017-05-14 06:19:00.000,1.0
1001,1.0,,0.0,False,2017-04-26 17:10:00.000,2017-04-20 17:10:00.000,2017-04-26 19:50:00.000,1.0
1245,2.0,,0.0,,2017-04-23 22:47:00.000,2017-04-23 22:47:00.000,2017-05-04 18:28:00.000,1.0
2106,1.0,,0.0,False,2017-05-01 16:42:00.000,2017-04-30 16:42:00.000,2017-05-31 02:14:00.000,1.0
37,2.0,,0.0,,2017-04-20 03:01:00.000,2017-04-27 03:01:00.000,2017-05-17 15:37:00.000,1.0
62,0.0,7.0,0.0,False,2017-05-27 18:55:00.000,2017-05-06 18:55:00.000,2017-05-04 02:29:00.000,1.0
1133,2.0,,0.0,,2017-05-23 14:13:00.000,2017-05-31 14:13:00.000,2017-05-23 23:38:00.000,1.0
1972,1.0,,0.0,False,2017-05-25 05:45:00.000,2017-05-18 05:45:00.000,2017-04-28 20:14:00.000,1.0
1028,1.0,,0.0,False,2017-05-24 16:33:00.000,2017-05-23 16:33:00.000,2017-04-30 10:35:00.000,1.0
1295,1.0,,0.0,False,2017-05-02 22:22:00.000,2017-05-01 22:22:00.000,2017-04-28 22:24:00.000,1.0
2565,1.0,,0.0,False,2017-04-17 10:14:00.000,2017-04-11 10:14:00.000,2017-05-03 06:23:00.000,1.0
1040,1.0,,0.0,True,2017-04-21 03:02:00.000,2017-04-16 03:02:00.000,2017-05-09 05:24:00.000,1.0
372,1.0,,0.0,True,2017-05-24 05:03:00.000,2017-05-21 05:03:00.000,2017-05-08 21:29:00.000,1.0
1605,1.0,,0.0,False,2017-04-25 13:00:00.000,2017-03-16 13:00:00.000,2017-05-26 17:32:00.000,1.0
531,2.0,,0.0,False,2017-04-19 06:37:00.000,2017-04-20 06:37:00.000,2017-05-29 03:54:00.000,1.0
2501,2.0,,0.0,,2017-05-24 10:16:00.000,2017-06-02 10:16:00.000,2017-06-02 04:01:00.000,1.0
2597,0.0,7.0,0.0,,2017-05-08 18:54:00.000,2017-05-01 18:54:00.000,2017-06-01 10:04:00.000,1.0
416,1.0,,0.0,False,2017-04-25 19:31:00.000,2017-04-19 19:31:00.000,2017-05-18 21:35:00.000,1.0
938,1.0,,0.0,True,2017-04-30 15:43:00.000,2017-04-27 15:43:00.000,2017-05-02 17:40:00.000,1.0
32,1.0,,0.0,True,2017-05-03 09:35:00.000,2017-04-21 09:35:00.000,2017-06-01 03:19:00.000,1.0
815,1.0,,0.0,False,2017-04-30 00:27:00.000,2017-04-20 00:27:00.000,2017-05-17 04:37:00.000,1.0
156,1.0,,0.0,True,2017-04-20 09:12:00.000,2017-04-06 09:12:00.000,2017-04-29 14:26:00.000,1.0
759,2.0,,0.0,,2017-05-20 11:12:00.000,2017-05-24 11:12:00.000,2017-05-21 13:52:00.000,1.0
947,2.0,,0.0,,2017-04-25 21:17:00.000,2017-05-02 21:17:00.000,2017-05-09 04:00:00.000,1.0
341,1.0,,0.0,False,2017-04-16 22:57:00.000,2017-03-03 22:57:00.000,2017-05-19 14:20:00.000,1.0
2022,1.0,,0.0,False,2017-05-02 19:59:00.000,2017-04-27 19:59:00.000,2017-05-11 16:00:00.000,1.0
2427,2.0,,0.0,,2017-04-09 18:05:00.000,2017-04-12 18:05:00.000,2017-05-29 18:50:00.000,1.0
634,0.0,7.0,0.0,False,2017-05-31 04:07:00.000,2017-05-09 04:07:00.000,2017-05-29 00:29:00.000,1.0
1844,1.0,,0.0,True,2017-04-23 05:55:00.000,2017-04-10 05:55:00.000,2017-05-20 13:57:00.000,1.0
2358,1.0,,0.0,False,2017-05-25 18:10:00.000,2017-05-18 18:10:00.000,2017-05-16 04:50:00.000,1.0
1356,1.0,,0.0,False,2017-05-14 01:12:00.000,2017-05-12 01:12:00.000,2017-04-26 20:25:00.000,1.0
1372,1.0,,0.0,False,2017-05-17 05:15:00.000,2017-05-14 05:15:00.000,2017-05-30 20:56:00.000,1.0
1972,1.0,,0.0,True,2017-05-17 09:08:00.000,2017-05-11 09:08:00.000,2017-05-14 12:19:00.000,1.0
806,1.0,,0.0,False,2017-05-09 04:57:00.000,2017-05-08 04:57:00.000,2017-05-02 22:17:00.000,1.0
1160,1.0,,0.0,False,2017-05-07 08:46:00.000,2017-04-19 08:46:00.000,2017-05-31 16:14:00.000,1.0
856,1.0,,0.0,True,2017-04-20 01:55:00.000,2017-04-12 01:55:00.000,2017-05-15 12:54:00.000,1.0
732,1.0,,0.0,False,2017-05-05 04:44:00.000,2017-05-04 04:44:00.000,2017-04-30 06:31:00.000,1.0
2227,1.0,,0.0,False,2017-04-26 17:54:00.000,2017-04-23 17:54:00.000,2017-05-13 15:20:00.000,1.0
572,2.0,,0.0,,2017-05-22 21:09:00.000,2017-05-27 21:09:00.000,2017-06-01 04:24:00.000,1.0
1946,2.0,,0.0,,2017-05-26 03:27:00.000,2017-05-31 03:27:00.000,2017-05-11 14:27:00.000,1.0
2433,1.0,,0.0,False,2017-04-18 09:29:00.000,2017-03-25 09:29:00.000,2017-05-27 11:31:00.000,1.0
1002,1.0,,0.0,False,2017-05-10 09:33:00.000,2017-04-29 09:33:00.000,2017-05-01 21:55:00.000,1.0
1051,1.0,,0.0,True,2017-05-11 00:51:00.000,2017-05-06 00:51:00.000,2017-04-25 14:00:00.000,1.0
93,1.0,,0.0,False,2017-05-25 07:13:00.000,2017-05-18 07:13:00.000,2017-05-11 04:22:00.000,1.0
2408,2.0,,0.0,,2017-04-28 17:15:00.000,2017-04-29 17:15:00.000,2017-05-23 22:22:00.000,1.0
275,1.0,,0.0,False,2017-05-09 04:07:00.000,2017-05-08 04:07:00.000,2017-05-20 18:29:00.000,1.0
1067,2.0,,0.0,,2017-05-20 06:55:00.000,2017-05-23 06:55:00.000,2017-05-31 00:08:00.000,1.0
2048,2.0,,1.0,,2017-04-27 19:29:00.000,2017-04-28 19:29:00.000,2017-04-30 22:34:00.000,1.0
489,2.0,,0.0,,2017-05-26 18:57:00.000,2017-06-02 18:57:00.000,2017-05-08 14:40:00.000,1.0
1160,1.0,,0.0,True,2017-05-20 13:31:00.000,2017-05-03 13:31:00.000,2017-05-14 23:02:00.000,1.0
759,2.0,,0.0,,2017-05-22 10:17:00.000,2017-05-25 10:17:00.000,2017-05-29 17:38:00.000,1.0
1947,2.0,,0.0,,2017-05-19 20:26:00.000,2017-06-03 20:26:00.000,2017-05-07 23:12:00.000,1.0
1212,1.0,,0.0,True,2017-04-29 00:49:00.000,2017-03-28 00:49:00.000,2017-05-10 19:55:00.000,1.0
2312,2.0,,0.0,,2017-05-09 15:18:00.000,2017-05-09 15:18:00.000,2017-04-30 04:53:00.000,1.0
99,1.0,,0.0,False,2017-05-16 00:35:00.000,2017-05-15 00:35:00.000,2017-05-22 18:27:00.000,1.0
176,1.0,,0.0,False,2017-04-25 07:18:00.000,2017-04-05 07:18:00.000,2017-05-13 01:04:00.000,1.0
1562,1.0,,0.0,False,2017-05-25 00:22:00.000,2017-05-22 00:22:00.000,2017-04-30 23:39:00.000,1.0
1816,2.0,,0.0,,2017-04-30 23:45:00.000,2017-04-30 23:45:00.000,2017-05-07 10:01:00.000,1.0
1089,2.0,,0.0,False,2017-06-01 15:57:00.000,2017-06-05 15:57:00.000,2017-05-20 00:56:00.000,1.0
1323,1.0,,0.0,False,2017-05-21 14:59:00.000,2017-05-18 14:59:00.000,2017-05-21 01:18:00.000,1.0
660,1.0,,0.0,True,2017-05-06 01:54:00.000,2017-05-05 01:54:00.000,2017-04-24 20:14:00.000,1.0
2348,2.0,,0.0,,2017-06-11 15:49:00.000,2017-06-12 15:49:00.000,2017-05-05 11:55:00.000,1.0
2340,0.0,7.0,0.0,False,2017-05-04 13:05:00.000,2017-04-20 13:05:00.000,2017-04-27 11:26:00.000,1.0
417,2.0,,0.0,,2017-05-16 11:13:00.000,2017-05-29 11:13:00.000,2017-05-01 02:16:00.000,1.0
309,1.0,,0.0,False,2017-04-29 16:20:00.000,2017-04-28 16:20:00.000,2017-04-27 10:38:00.000,1.0
2002,2.0,,0.0,,2017-04-29 12:54:00.000,2017-05-02 12:54:00.000,2017-06-02 20:47:00.000,1.0
1124,1.0,,0.0,False,2017-05-18 01:32:00.000,2017-04-18 01:32:00.000,2017-05-03 17:39:00.000,1.0
887,1.0,,0.0,False,2017-05-20 17:28:00.000,2017-05-17 17:28:00.000,2017-04-30 09:20:00.000,1.0
2187,0.0,7.0,0.0,,2017-04-25 04:57:00.000,2017-03-20 04:57:00.000,2017-06-03 19:18:18.000,1.0
2392,0.0,7.0,0.0,,2017-05-04 23:17:00.000,2017-05-08 23:17:00.000,2017-05-01 00:43:02.000,1.0
1716,1.0,,0.0,False,2017-06-10 08:44:00.000,2017-05-23 08:44:00.000,2017-05-20 20:21:46.000,1.0
40,1.0,,0.0,False,2017-05-24 14:46:00.000,2017-05-18 14:46:00.000,2017-05-13 05:22:45.000,1.0
40,1.0,,0.0,False,2017-05-23 01:23:00.000,2017-05-20 01:23:00.000,2017-05-08 02:19:45.000,1.0
595,2.0,,0.0,False,2017-05-08 20:05:00.000,2017-05-13 20:05:00.000,2017-05-04 10:43:10.000,1.0
731,0.0,7.0,0.0,False,2017-04-30 22:29:00.000,2017-04-10 22:29:00.000,2017-05-14 15:31:40.000,1.0
1080,1.0,,0.0,True,2017-05-14 07:44:00.000,2017-05-07 07:44:00.000,2017-05-13 21:05:38.000,1.0
2089,2.0,,0.0,,2017-05-23 22:01:00.000,2017-05-24 22:01:00.000,2017-05-02 01:31:00.000,1.0
2616,1.0,,0.0,False,2017-05-23 00:52:00.000,2017-05-15 00:52:00.000,2017-05-17 19:49:46.000,1.0
2616,1.0,,0.0,False,2017-05-11 14:44:00.000,2017-05-01 14:44:00.000,2017-05-22 07:23:46.000,1.0
519,2.0,,1.0,False,2017-05-08 10:49:00.000,2017-05-13 10:49:00.000,2017-06-05 00:01:19.000,1.0
519,0.0,7.0,0.0,False,2017-05-18 09:27:00.000,2017-05-10 09:27:00.000,2017-05-20 02:52:19.000,1.0
519,2.0,,1.0,,2017-04-13 11:58:00.000,2017-04-18 11:58:00.000,2017-05-27 07:46:19.000,1.0
1904,0.0,7.0,0.0,False,2017-05-17 02:37:00.000,2017-05-11 02:37:00.000,2017-05-30 08:15:08.000,1.0
436,1.0,,0.0,True,2017-04-14 06:45:00.000,2017-04-12 06:45:00.000,2017-06-02 05:51:01.000,1.0
436,1.0,,0.0,False,2017-04-30 12:04:00.000,2017-04-25 12:04:00.000,2017-04-25 06:17:01.000,1.0
436,1.0,,0.0,False,2017-05-17 23:38:00.000,2017-05-09 23:38:00.000,2017-05-14 05:05:01.000,1.0
1601,0.0,1.0,0.0,False,2017-05-01 10:15:00.000,2017-04-23 10:15:00.000,2017-05-28 18:38:11.000,1.0
1719,0.0,7.0,0.0,False,2017-05-29 00:23:00.000,2017-05-12 00:23:00.000,2017-05-02 02:13:28.000,1.0
2054,0.0,7.0,0.0,False,2017-05-28 19:55:00.000,2017-05-07 19:55:00.000,2017-05-28 17:54:50.000,1.0
1820,0.0,7.0,0.0,False,2017-05-17 17:15:00.000,2017-04-08 17:15:00.000,2017-05-04 21:07:28.000,1.0
2473,1.0,,0.0,False,2017-05-01 16:39:00.000,2017-04-18 16:39:00.000,2017-06-03 01:11:18.000,1.0
2473,1.0,,0.0,False,2017-04-28 23:18:00.000,2017-04-11 23:18:00.000,2017-05-31 05:50:18.000,1.0
2473,0.0,7.0,0.0,False,2017-05-21 23:31:00.000,2017-05-04 23:31:00.000,2017-05-02 21:48:18.000,1.0
2473,0.0,7.0,0.0,False,2017-04-21 23:31:00.000,2017-04-03 23:31:00.000,2017-05-08 14:45:18.000,1.0
2303,0.0,1.0,0.0,False,2017-04-14 01:43:00.000,2017-04-01 01:43:00.000,2017-05-22 09:23:49.000,1.0
443,0.0,7.0,0.0,,2017-05-03 03:55:00.000,2017-04-01 03:55:00.000,2017-04-27 09:54:01.000,1.0
1112,2.0,,0.0,,2017-05-20 14:32:00.000,2017-05-21 14:32:00.000,2017-05-03 16:43:00.000,1.0
1934,2.0,,0.0,,2017-05-17 22:01:00.000,2017-05-21 22:01:00.000,2017-05-14 05:39:00.000,1.0
305,2.0,,0.0,,2017-05-12 22:45:00.000,2017-05-15 22:45:00.000,2017-05-08 12:54:00.000,1.0
1798,1.0,,0.0,False,2017-05-07 06:15:00.000,2017-04-26 06:15:00.000,2017-04-28 05:52:00.000,1.0
812,2.0,,0.0,,2017-05-16 10:18:00.000,2017-05-16 10:18:00.000,2017-06-01 11:52:00.000,1.0
755,1.0,,0.0,True,2017-04-23 21:56:00.000,2017-03-28 21:56:00.000,2017-05-22 04:33:00.000,1.0
1468,1.0,,0.0,False,2017-04-27 23:13:00.000,2017-04-21 23:13:00.000,2017-05-04 02:09:00.000,1.0
2452,1.0,,0.0,False,2017-04-20 05:52:00.000,2017-03-30 05:52:00.000,2017-05-27 01:49:00.000,1.0
1049,2.0,,0.0,,2017-04-29 13:17:00.000,2017-05-05 13:17:00.000,2017-06-04 20:42:00.000,1.0
1255,2.0,,0.0,,2017-04-18 12:53:00.000,2017-04-21 12:53:00.000,2017-05-12 05:57:00.000,1.0
534,2.0,,0.0,,2017-05-18 03:27:00.000,2017-05-31 03:27:00.000,2017-05-02 02:01:00.000,1.0
1689,1.0,,0.0,False,2017-05-19 22:54:00.000,2017-04-23 22:54:00.000,2017-06-03 10:56:00.000,1.0
1386,2.0,,0.0,,2017-05-11 18:58:00.000,2017-05-13 18:58:00.000,2017-05-20 15:59:00.000,1.0
2476,2.0,,0.0,,2017-04-30 19:36:00.000,2017-05-06 19:36:00.000,2017-05-22 16:52:00.000,1.0
755,1.0,,0.0,False,2017-05-11 21:26:00.000,2017-04-14 21:26:00.000,2017-05-20 21:26:00.000,1.0
1655,1.0,,0.0,False,2017-05-13 11:28:00.000,2017-05-06 11:28:00.000,2017-05-13 21:07:00.000,1.0
2148,1.0,,0.0,True,2017-05-10 03:29:00.000,2017-05-07 03:29:00.000,2017-05-04 23:19:00.000,1.0
1458,1.0,,0.0,False,2017-05-07 17:47:00.000,2017-05-06 17:47:00.000,2017-05-27 14:15:00.000,1.0
1086,1.0,,0.0,False,2017-05-29 07:42:00.000,2017-05-26 07:42:00.000,2017-05-27 10:56:00.000,1.0
1551,1.0,,0.0,False,2017-05-04 13:45:00.000,2017-04-04 13:45:00.000,2017-05-05 20:27:00.000,1.0
2581,1.0,,0.0,False,2017-05-26 12:02:00.000,2017-05-23 12:02:00.000,2017-04-28 04:21:00.000,1.0
2125,1.0,,0.0,False,2017-05-17 06:43:00.000,2017-05-11 06:43:00.000,2017-04-25 09:21:00.000,1.0
1426,1.0,,0.0,False,2017-05-05 16:04:00.000,2017-05-01 16:04:00.000,2017-05-01 15:50:00.000,1.0
1490,1.0,,0.0,False,2017-05-15 05:54:00.000,2017-05-03 05:54:00.000,2017-05-18 20:17:00.000,1.0
550,1.0,,0.0,False,2017-05-27 15:19:00.000,2017-05-21 15:19:00.000,2017-05-11 14:37:00.000,1.0
1162,2.0,,0.0,,2017-05-06 10:46:00.000,2017-05-16 10:46:00.000,2017-06-03 22:03:00.000,1.0
1550,1.0,,0.0,False,2017-05-15 07:34:00.000,2017-05-14 07:34:00.000,2017-05-13 06:10:00.000,1.0
2372,1.0,,0.0,False,2017-05-24 10:36:00.000,2017-05-20 10:36:00.000,2017-06-05 02:36:00.000,1.0
364,2.0,,0.0,False,2017-05-14 23:58:00.000,2017-05-18 23:58:00.000,2017-05-31 07:29:00.000,1.0
2141,2.0,,0.0,,2017-05-28 21:35:00.000,2017-06-08 21:35:00.000,2017-05-30 10:22:00.000,1.0
1455,1.0,,0.0,False,2017-04-21 11:26:00.000,2017-04-20 11:26:00.000,2017-05-28 02:14:00.000,1.0
2421,2.0,,0.0,,2017-05-15 17:43:00.000,2017-05-16 17:43:00.000,2017-05-09 02:32:00.000,1.0
1741,1.0,,0.0,False,2017-05-16 14:11:00.000,2017-05-15 14:11:00.000,2017-05-16 14:18:00.000,1.0
2134,2.0,,0.0,,2017-05-19 03:08:00.000,2017-05-28 03:08:00.000,2017-05-03 00:39:00.000,1.0
888,1.0,,0.0,False,2017-05-10 06:44:00.000,2017-04-16 06:44:00.000,2017-05-31 10:54:00.000,1.0
1017,2.0,,0.0,,2017-05-06 06:59:00.000,2017-05-07 06:59:00.000,2017-04-30 15:58:00.000,1.0
2582,1.0,,0.0,False,2017-05-19 07:07:00.000,2017-05-17 07:07:00.000,2017-05-18 22:34:00.000,1.0
480,2.0,,0.0,,2017-04-16 14:43:00.000,2017-04-28 14:43:00.000,2017-05-30 21:21:00.000,1.0
2390,1.0,,0.0,False,2017-05-05 03:00:00.000,2017-05-02 03:00:00.000,2017-05-14 15:20:00.000,1.0
2421,1.0,,0.0,False,2017-04-29 19:47:00.000,2017-04-27 19:47:00.000,2017-05-15 11:50:00.000,1.0
687,2.0,,0.0,False,2017-05-26 08:18:00.000,2017-06-02 08:18:00.000,2017-04-27 10:17:00.000,1.0
1762,2.0,,0.0,,2017-04-19 21:54:00.000,2017-04-19 21:54:00.000,2017-06-02 22:28:00.000,1.0
1425,1.0,,0.0,False,2017-05-26 16:17:00.000,2017-05-24 16:17:00.000,2017-05-19 08:59:00.000,1.0
1643,2.0,,0.0,False,2017-05-30 11:19:00.000,2017-06-02 11:19:00.000,2017-06-05 09:26:00.000,1.0
1802,2.0,,0.0,,2017-05-11 00:08:00.000,2017-05-18 00:08:00.000,2017-05-22 17:09:00.000,1.0
1627,1.0,,0.0,False,2017-05-29 07:01:00.000,2017-05-21 07:01:00.000,2017-05-12 02:19:00.000,1.0
1934,1.0,,0.0,False,2017-05-09 08:16:00.000,2017-05-07 08:16:00.000,2017-05-31 03:33:00.000,1.0
1255,2.0,,0.0,,2017-04-24 10:36:00.000,2017-05-01 10:36:00.000,2017-06-01 10:23:00.000,1.0
966,1.0,,0.0,False,2017-04-28 13:51:00.000,2017-04-22 13:51:00.000,2017-05-30 04:19:00.000,1.0
2372,1.0,,0.0,True,2017-05-03 09:41:00.000,2017-04-30 09:41:00.000,2017-05-12 03:14:00.000,1.0
1458,2.0,,0.0,,2017-04-23 18:30:00.000,2017-04-23 18:30:00.000,2017-05-01 10:50:00.000,1.0
2510,2.0,,0.0,,2017-05-11 12:28:00.000,2017-05-13 12:28:00.000,2017-04-29 23:31:00.000,1.0
72,1.0,,0.0,False,2017-05-01 21:14:00.000,2017-04-26 21:14:00.000,2017-06-02 23:34:00.000,1.0
432,2.0,,0.0,,2017-05-06 08:48:00.000,2017-05-09 08:48:00.000,2017-04-28 23:08:00.000,1.0
2431,2.0,,0.0,,2017-05-27 18:23:00.000,2017-05-27 18:23:00.000,2017-05-28 09:51:00.000,1.0
1544,2.0,,0.0,,2017-05-08 06:29:00.000,2017-05-14 06:29:00.000,2017-05-26 10:29:00.000,1.0
382,2.0,,0.0,,2017-05-17 21:24:00.000,2017-05-19 21:24:00.000,2017-05-28 23:50:00.000,1.0
1883,1.0,,0.0,False,2017-05-25 10:43:00.000,2017-05-12 10:43:00.000,2017-05-15 14:15:00.000,1.0
2421,1.0,,0.0,False,2017-05-24 08:41:00.000,2017-05-23 08:41:00.000,2017-05-25 08:16:00.000,1.0
325,1.0,,0.0,False,2017-05-30 05:20:00.000,2017-05-02 05:20:00.000,2017-05-09 16:31:00.000,1.0
2547,2.0,,0.0,False,2017-04-21 12:51:00.000,2017-04-29 12:51:00.000,2017-04-29 04:46:00.000,1.0
2107,2.0,,0.0,,2017-04-26 22:25:00.000,2017-05-10 22:25:00.000,2017-05-20 06:42:00.000,1.0
2081,1.0,,0.0,False,2017-05-07 20:09:00.000,2017-05-02 20:09:00.000,2017-05-09 12:08:00.000,1.0
2582,1.0,,0.0,False,2017-04-24 18:37:00.000,2017-04-21 18:37:00.000,2017-05-03 01:42:00.000,1.0
2472,2.0,,0.0,,2017-04-29 22:25:00.000,2017-05-07 22:25:00.000,2017-04-29 09:16:00.000,1.0
2627,2.0,,0.0,,2017-05-06 18:23:00.000,2017-05-17 18:23:00.000,2017-05-23 09:59:00.000,1.0
586,2.0,,0.0,,2017-05-15 18:38:00.000,2017-05-21 18:38:00.000,2017-05-11 11:36:00.000,1.0
1391,2.0,,0.0,,2017-05-30 21:06:00.000,2017-06-13 21:06:00.000,2017-06-04 17:37:00.000,1.0
1142,2.0,,0.0,,2017-06-10 07:59:00.000,2017-06-13 07:59:00.000,2017-04-26 14:37:00.000,1.0
1255,2.0,,0.0,,2017-05-11 14:14:00.000,2017-05-12 14:14:00.000,2017-05-26 19:54:00.000,1.0
2431,1.0,,0.0,False,2017-05-04 22:50:00.000,2017-05-02 22:50:00.000,2017-06-03 14:45:00.000,1.0
571,2.0,,0.0,,2017-05-10 18:59:00.000,2017-05-15 18:59:00.000,2017-05-21 01:57:00.000,1.0
2620,1.0,,0.0,False,2017-04-28 16:23:00.000,2017-03-28 16:23:00.000,2017-05-27 22:37:00.000,1.0
2491,2.0,,0.0,,2017-05-19 07:13:00.000,2017-05-22 07:13:00.000,2017-04-29 16:39:00.000,1.0
1788,2.0,,0.0,,2017-05-03 21:04:00.000,2017-05-06 21:04:00.000,2017-04-29 01:46:00.000,1.0
33,1.0,,0.0,False,2017-05-03 15:13:00.000,2017-05-02 15:13:00.000,2017-04-26 16:51:00.000,1.0
2297,2.0,,0.0,,2017-05-30 09:46:00.000,2017-06-02 09:46:00.000,2017-05-05 03:37:00.000,1.0
406,1.0,,0.0,False,2017-04-20 01:55:00.000,2017-04-15 01:55:00.000,2017-05-07 06:32:00.000,1.0
2468,1.0,,0.0,False,2017-05-08 06:10:00.000,2017-05-06 06:10:00.000,2017-05-01 01:45:00.000,1.0
204,2.0,,0.0,,2017-05-26 21:58:00.000,2017-05-27 21:58:00.000,2017-05-30 17:46:00.000,1.0
2189,1.0,,0.0,False,2017-05-13 11:47:00.000,2017-04-21 11:47:00.000,2017-06-02 22:48:00.000,1.0
391,1.0,,0.0,False,2017-05-07 08:49:00.000,2017-05-05 08:49:00.000,2017-05-02 05:48:00.000,1.0
888,1.0,,0.0,False,2017-05-10 11:17:00.000,2017-04-18 11:17:00.000,2017-05-24 02:55:00.000,1.0
1825,1.0,,0.0,False,2017-05-23 21:40:00.000,2017-05-22 21:40:00.000,2017-05-30 02:41:00.000,1.0
1468,1.0,,0.0,False,2017-05-21 02:00:00.000,2017-05-18 02:00:00.000,2017-06-04 00:18:00.000,1.0
488,1.0,,0.0,True,2017-05-12 22:34:00.000,2017-05-11 22:34:00.000,2017-05-18 00:28:00.000,1.0
766,1.0,,0.0,False,2017-04-26 21:20:00.000,2017-04-24 21:20:00.000,2017-05-12 17:40:00.000,1.0
1490,1.0,,0.0,False,2017-05-31 00:33:00.000,2017-05-20 00:33:00.000,2017-05-11 19:31:00.000,1.0
2426,1.0,,0.0,True,2017-03-29 07:37:00.000,2017-04-03 07:37:00.000,2017-05-01 06:16:00.000,1.0
2548,1.0,,0.0,False,2017-04-27 22:12:00.000,2017-04-22 22:12:00.000,2017-05-01 12:00:00.000,1.0
1655,1.0,,0.0,True,2017-05-14 11:53:00.000,2017-05-10 11:53:00.000,2017-05-31 15:03:00.000,1.0
778,1.0,,0.0,False,2017-05-16 12:19:00.000,2017-05-11 12:19:00.000,2017-05-01 13:15:00.000,1.0
158,2.0,,0.0,,2017-05-20 01:18:00.000,2017-05-30 01:18:00.000,2017-06-03 01:52:00.000,1.0
596,0.0,7.0,0.0,False,2017-05-12 04:39:00.000,2017-04-23 04:39:00.000,2017-05-21 09:29:30.000,1.0
1723,0.0,7.0,0.0,False,2017-04-20 18:23:00.000,2017-03-26 18:23:00.000,2017-06-05 17:34:42.000,1.0
1608,1.0,,0.0,False,2017-05-21 03:30:00.000,2017-04-30 03:30:00.000,2017-05-17 07:23:19.000,1.0
55,1.0,,0.0,False,2017-05-03 17:15:00.000,2017-05-02 17:15:00.000,2017-05-22 04:46:29.000,1.0
1175,1.0,,0.0,False,2017-04-27 21:03:00.000,2017-04-26 21:03:00.000,2017-05-10 19:39:19.000,1.0
1175,2.0,,0.0,,2017-04-22 17:04:00.000,2017-04-22 17:04:00.000,2017-04-26 05:21:19.000,1.0
1175,1.0,,0.0,False,2017-05-04 13:54:00.000,2017-05-02 13:54:00.000,2017-05-28 05:18:19.000,1.0
960,2.0,,1.0,,2017-04-23 05:48:00.000,2017-04-28 05:48:00.000,2017-05-04 03:00:21.000,1.0
